"estimate","se","zval","pval","ci.lb","ci.ub","Q","Qp","tau2","I2","H2"
0.166979623208939,0.0663959094764043,2.51490829067234,0.0119063350745195,0.0368460319144052,0.297113214503473,5.47507332882079,0.140137133142339,0.00793270136093808,45.2824476428331,1.82756712777014
0.206326996160573,0.0522621929397997,3.94792075407626,7.88328887083089e-05,0.103894980245482,0.308759012075664,2.99075382189952,0.393052953045133,0.000262314334352563,2.36729595990476,1.02424695682845
0.131543526504018,0.04650652639203,2.82849605655695,0.00467672772592557,0.0403924097295781,0.222694643278459,2.79009221547471,0.425133512922131,0,0,1
0.193700077581313,0.0663147866563498,2.92091835543537,0.00349001273858248,0.0637254840924097,0.323674671070216,5.09125216095799,0.165235869441776,0.00737704229391002,42.0859973594943,1.72669812896094
0.153979002472989,0.0599160282232315,2.56991337775768,0.0101723947067547,0.0365457450587703,0.271412259887208,4.8800797877417,0.180791865363612,0.00518242810104584,36.158125343899,1.56637004377884
